id_aluno;nome;id_curso;ano_ingresso
2023313005;Caio Pinto Correia;313;2023
2023313006;Carla Costa Fernandes;313;2023
2023313007;Daniel Rodrigues Martins;313;2023
2023313008;Diego Silva Batista;313;2023
2023313009;Eduarda Almeida Alves;313;2023
2023313010;Elisa Santos Pinto;313;2023
2023313011;Felipe Nascimento Freitas;313;2023
2023313012;Fernanda Oliveira Oliveira;313;2023
2023313013;Gabriela Lima Correia;313;2023
2023313014;Gustavo Souza Costa;313;2023
2023313015;Helena Pereira Nascimento;313;2023
2023313016;Henrique Araujo Batista;313;2023
2023313017;Igor Costa Fernandes;313;2023
2023313018;Isabela Fernandes Pinto;313;2023
2023313019;Joao Carvalho Oliveira;313;2023
2023313020;Juliana Rodrigues Martins;313;2023
2023313021;Kamila Gomes Costa;313;2023
2023313022;Leandro Almeida Alves;313;2023
2023313023;Lucas Martins Nascimento;313;2023
2023313024;Mariana Rocha Fernandes;313;2023
2023313025;Milena Nascimento Freitas;313;2023
2023313026;Natanael Lima Correia;313;2023
2023313027;Nicolas Ribeiro Martins;313;2023
2023313028;Olivia Alves Alves;313;2023
2023313029;Paulo Barbosa Freitas;313;2023
2023313030;Priscila Araujo Batista;313;2023
2023313031;Quezia Melo Correia;313;2023
2023313032;Rafael Freitas Batista;313;2023
2023313033;Renato Fernandes Pinto;313;2023
2023313034;Sabrina Moura Pinto;313;2023
2023313035;Tatiane Carvalho Oliveira;313;2023
2023313036;Tiago Teixeira Oliveira;313;2023
2023313037;Ursula Correia Costa;313;2023
2023313038;Vitor Monteiro Nascimento;313;2023
2023313039;Wesley Cardoso Fernandes;313;2023
2023313040;Yasmin Batista Martins;313;2023
2023411001;Amanda Mendes Barbosa;411;2023
2023411002;Ana Pereira Rodrigues;411;2023
2023411003;Beatriz Pinto Moura;411;2023
2023411004;Bruno Costa Lima;411;2023
2023411005;Caio Silva Monteiro;411;2023
2023411006;Carla Rodrigues Carvalho;411;2023
2023411007;Daniel Almeida Rocha;411;2023
2023411008;Diego Santos Campos;411;2023
2023411009;Eduarda Nascimento Barbosa;411;2023
2023411010;Elisa Oliveira Silva;411;2023
2023411011;Felipe Lima Moura;411;2023
2023411012;Fernanda Souza Souza;411;2023
2023411013;Gabriela Araujo Monteiro;411;2023
2023411014;Gustavo Pereira Rodrigues;411;2023
2023411015;Helena Costa Lima;411;2023
2023411016;Henrique Fernandes Campos;411;2023
2023411017;Igor Rodrigues Carvalho;411;2023
2023411018;Isabela Carvalho Silva;411;2023
2023411019;Joao Gomes Souza;411;2023
2023411020;Juliana Almeida Rocha;411;2023
2023411021;Kamila Martins Rodrigues;411;2023
2023411022;Leandro Nascimento Barbosa;411;2023
2023411023;Lucas Rocha Lima;411;2023
2023411024;Mariana Ribeiro Carvalho;411;2023
2023411025;Milena Lima Moura;411;2023
2023411026;Natanael Araujo Monteiro;411;2023
2023411027;Nicolas Alves Rocha;411;2023
2023411028;Olivia Barbosa Barbosa;411;2023
2023411029;Paulo Melo Moura;411;2023
2023411030;Priscila Fernandes Campos;411;2023
2023411031;Quezia Freitas Monteiro;411;2023
2023411032;Rafael Moura Campos;411;2023
2023411033;Renato Carvalho Silva;411;2023
2023411034;Sabrina Teixeira Silva;411;2023
2023411035;Tatiane Gomes Souza;411;2023
2023411036;Tiago Correia Souza;411;2023
2023411037;Ursula Monteiro Rodrigues;411;2023
2023411038;Vitor Cardoso Lima;411;2023
2023411039;Wesley Batista Carvalho;411;2023
2023411040;Yasmin Campos Rocha;411;2023
2024111001;Amanda Pinto Barbosa;111;2024
2024111002;Ana Costa Rodrigues;111;2024
2024111003;Beatriz Silva Moura;111;2024
2024111004;Bruno Rodrigues Lima;111;2024
2024111005;Caio Santos Monteiro;111;2024
2024111006;Carla Almeida Carvalho;111;2024
2024111007;Daniel Nascimento Rocha;111;2024
2024111008;Diego Oliveira Campos;111;2024
2024111009;Eduarda Lima Barbosa;111;2024
2024111010;Elisa Souza Silva;111;2024
2024111011;Felipe Araujo Moura;111;2024
2024111012;Fernanda Pereira Souza;111;2024
2024111013;Gabriela Fernandes Monteiro;111;2024
2024111014;Gustavo Costa Rodrigues;111;2024
2024111015;Helena Rodrigues Lima;111;2024
2024111016;Henrique Carvalho Campos;111;2024
2024111017;Igor Almeida Carvalho;111;2024
2024111018;Isabela Gomes Silva;111;2024
2024111019;Joao Martins Souza;111;2024
2024111020;Juliana Nascimento Rocha;111;2024
2024111021;Kamila Rocha Rodrigues;111;2024
2024111022;Leandro Lima Barbosa;111;2024
2024111023;Lucas Ribeiro Lima;111;2024
2024111024;Mariana Alves Carvalho;111;2024
2024111025;Milena Araujo Moura;111;2024
2024111026;Natanael Fernandes Monteiro;111;2024
2024111027;Nicolas Barbosa Rocha;111;2024
2024111028;Olivia Melo Barbosa;111;2024
2024111029;Paulo Freitas Moura;111;2024
2024111030;Priscila Carvalho Campos;111;2024
2024111031;Quezia Moura Monteiro;111;2024
2024111032;Rafael Teixeira Campos;111;2024
2024111033;Renato Gomes Silva;111;2024
2024111034;Sabrina Correia Silva;111;2024
2024111035;Tatiane Martins Souza;111;2024
2024111036;Tiago Monteiro Souza;111;2024
2024111037;Ursula Cardoso Rodrigues;111;2024
2024111038;Vitor Batista Lima;111;2024
2024111039;Wesley Campos Carvalho;111;2024
2024111040;Yasmin Mendes Rocha;111;2024
2024112001;Amanda Pinto Barbosa;112;2024
2024112002;Ana Costa Rodrigues;112;2024
2024112003;Beatriz Silva Moura;112;2024
2024112004;Bruno Rodrigues Lima;112;2024
2024112005;Caio Santos Monteiro;112;2024
2024112006;Carla Almeida Carvalho;112;2024
2024112007;Daniel Nascimento Rocha;112;2024
2024112008;Diego Oliveira Campos;112;2024
2024112009;Eduarda Lima Barbosa;112;2024
2024112010;Elisa Souza Silva;112;2024
2024112011;Felipe Araujo Moura;112;2024
2024112012;Fernanda Pereira Souza;112;2024
2024112013;Gabriela Fernandes Monteiro;112;2024
2024112014;Gustavo Costa Rodrigues;112;2024
2024112015;Helena Rodrigues Lima;112;2024
2024112016;Henrique Carvalho Campos;112;2024
2024112017;Igor Almeida Carvalho;112;2024
2024112018;Isabela Gomes Silva;112;2024
2024112019;Joao Martins Souza;112;2024
2024112020;Juliana Nascimento Rocha;112;2024
2024112021;Kamila Rocha Rodrigues;112;2024
2024112022;Leandro Lima Barbosa;112;2024
2024112023;Lucas Ribeiro Lima;112;2024
2024112024;Mariana Alves Carvalho;112;2024
2024112025;Milena Araujo Moura;112;2024
2024112026;Natanael Fernandes Monteiro;112;2024
2024112027;Nicolas Barbosa Rocha;112;2024
2024112028;Olivia Melo Barbosa;112;2024
2024112029;Paulo Freitas Moura;112;2024
2024112030;Priscila Carvalho Campos;112;2024
2024112031;Quezia Moura Monteiro;112;2024
2024112032;Rafael Teixeira Campos;112;2024
2024112033;Renato Gomes Silva;112;2024
2024112034;Sabrina Correia Silva;112;2024
2024112035;Tatiane Martins Souza;112;2024
2024112036;Tiago Monteiro Souza;112;2024
2024112037;Ursula Cardoso Rodrigues;112;2024
2024112038;Vitor Batista Lima;112;2024
2024112039;Wesley Campos Carvalho;112;2024
2024112040;Yasmin Mendes Rocha;112;2024
2024113001;Amanda Silva Melo;113;2024
2024113002;Ana Rodrigues Almeida;113;2024
2024113003;Beatriz Santos Teixeira;113;2024
2024113004;Bruno Almeida Araujo;113;2024
2024113005;Caio Oliveira Cardoso;113;2024
2024113006;Carla Nascimento Gomes;113;2024
2024113007;Daniel Lima Ribeiro;113;2024
2024113008;Diego Souza Mendes;113;2024
2024113009;Eduarda Araujo Melo;113;2024
2024113010;Elisa Pereira Santos;113;2024
2024113011;Felipe Fernandes Teixeira;113;2024
2024113012;Fernanda Costa Pereira;113;2024
2024113013;Gabriela Carvalho Cardoso;113;2024
2024113014;Gustavo Rodrigues Almeida;113;2024
2024113015;Helena Almeida Araujo;113;2024
2024113016;Henrique Gomes Mendes;113;2024
2024113017;Igor Nascimento Gomes;113;2024
2024113018;Isabela Martins Santos;113;2024
2024113019;Joao Rocha Pereira;113;2024
2024113020;Juliana Lima Ribeiro;113;2024
2024113021;Kamila Ribeiro Almeida;113;2024
2024113022;Leandro Araujo Melo;113;2024
2024113023;Lucas Alves Araujo;113;2024
2024113024;Mariana Barbosa Gomes;113;2024
2024113025;Milena Fernandes Teixeira;113;2024
2024113026;Natanael Carvalho Cardoso;113;2024
2024113027;Nicolas Melo Ribeiro;113;2024
2024113028;Olivia Freitas Melo;113;2024
2024113029;Paulo Moura Teixeira;113;2024
2024113030;Priscila Gomes Mendes;113;2024
2024113031;Quezia Teixeira Cardoso;113;2024
2024113032;Rafael Correia Mendes;113;2024
2024113033;Renato Martins Santos;113;2024
2024113034;Sabrina Monteiro Santos;113;2024
2024113035;Tatiane Rocha Pereira;113;2024
2024113036;Tiago Cardoso Pereira;113;2024
2024113037;Ursula Batista Almeida;113;2024
2024113038;Vitor Campos Araujo;113;2024
2024113039;Wesley Mendes Gomes;113;2024
2024113040;Yasmin Pinto Ribeiro;113;2024
2024114001;Amanda Pinto Barbosa;114;2024
2024114002;Ana Costa Rodrigues;114;2024
2024114003;Beatriz Silva Moura;114;2024
2024114004;Bruno Rodrigues Lima;114;2024
2024114005;Caio Santos Monteiro;114;2024
2024114006;Carla Almeida Carvalho;114;2024
2024114007;Daniel Nascimento Rocha;114;2024
2024114008;Diego Oliveira Campos;114;2024
2024114009;Eduarda Lima Barbosa;114;2024
2024114010;Elisa Souza Silva;114;2024
2024114011;Felipe Araujo Moura;114;2024
2024114012;Fernanda Pereira Souza;114;2024
2024114013;Gabriela Fernandes Monteiro;114;2024
2024114014;Gustavo Costa Rodrigues;114;2024
2024114015;Helena Rodrigues Lima;114;2024
2024114016;Henrique Carvalho Campos;114;2024
2024114017;Igor Almeida Carvalho;114;2024
2024114018;Isabela Gomes Silva;114;2024
2024114019;Joao Martins Souza;114;2024
2024114020;Juliana Nascimento Rocha;114;2024
2024114021;Kamila Rocha Rodrigues;114;2024
2024114022;Leandro Lima Barbosa;114;2024
2024114023;Lucas Ribeiro Lima;114;2024
2024114024;Mariana Alves Carvalho;114;2024
2024114025;Milena Araujo Moura;114;2024
2024114026;Natanael Fernandes Monteiro;114;2024
2024114027;Nicolas Barbosa Rocha;114;2024
2024114028;Olivia Melo Barbosa;114;2024
2024114029;Paulo Freitas Moura;114;2024
2024114030;Priscila Carvalho Campos;114;2024
2024114031;Quezia Moura Monteiro;114;2024
2024114032;Rafael Teixeira Campos;114;2024
2024114033;Renato Gomes Silva;114;2024
2024114034;Sabrina Correia Silva;114;2024
2024114035;Tatiane Martins Souza;114;2024
2024114036;Tiago Monteiro Souza;114;2024
2024114037;Ursula Cardoso Rodrigues;114;2024
2024114038;Vitor Batista Lima;114;2024
2024114039;Wesley Campos Carvalho;114;2024
2024114040;Yasmin Mendes Rocha;114;2024
2024131001;Amanda Mendes Alves;131;2024
2024131002;Ana Pereira Costa;131;2024
2024131003;Beatriz Pinto Freitas;131;2024
2024131004;Bruno Costa Nascimento;131;2024
2024131005;Caio Silva Correia;131;2024
2024131006;Carla Rodrigues Fernandes;131;2024
2024131007;Daniel Almeida Martins;131;2024
2024131008;Diego Santos Batista;131;2024
2024131009;Eduarda Nascimento Alves;131;2024
2024131010;Elisa Oliveira Pinto;131;2024
2024131011;Felipe Lima Freitas;131;2024
2024131012;Fernanda Souza Oliveira;131;2024
2024131013;Gabriela Araujo Correia;131;2024
2024131014;Gustavo Pereira Costa;131;2024
2024131015;Helena Costa Nascimento;131;2024
2024131016;Henrique Fernandes Batista;131;2024
2024131017;Igor Rodrigues Fernandes;131;2024
2024131018;Isabela Carvalho Pinto;131;2024
2024131019;Joao Gomes Oliveira;131;2024
2024131020;Juliana Almeida Martins;131;2024
2024131021;Kamila Martins Costa;131;2024
2024131022;Leandro Nascimento Alves;131;2024
2024131023;Lucas Rocha Nascimento;131;2024
2024131024;Mariana Ribeiro Fernandes;131;2024
2024131025;Milena Lima Freitas;131;2024
2024131026;Natanael Araujo Correia;131;2024
2024131027;Nicolas Alves Martins;131;2024
2024131028;Olivia Barbosa Alves;131;2024
2024131029;Paulo Melo Freitas;131;2024
2024131030;Priscila Fernandes Batista;131;2024
2024131031;Quezia Freitas Correia;131;2024
2024131032;Rafael Moura Batista;131;2024
2024131033;Renato Carvalho Pinto;131;2024
2024131034;Sabrina Teixeira Pinto;131;2024
2024131035;Tatiane Gomes Oliveira;131;2024
2024131036;Tiago Correia Oliveira;131;2024
2024131037;Ursula Monteiro Costa;131;2024
2024131038;Vitor Cardoso Nascimento;131;2024
2024131039;Wesley Batista Fernandes;131;2024
2024131040;Yasmin Campos Martins;131;2024
2024132001;Amanda Pinto Barbosa;132;2024
2024132002;Ana Costa Rodrigues;132;2024
2024132003;Beatriz Silva Moura;132;2024
2024132004;Bruno Rodrigues Lima;132;2024
2024132005;Caio Santos Monteiro;132;2024
2024132006;Carla Almeida Carvalho;132;2024
2024132007;Daniel Nascimento Rocha;132;2024
2024132008;Diego Oliveira Campos;132;2024
2024132009;Eduarda Lima Barbosa;132;2024
2024132010;Elisa Souza Silva;132;2024
2024132011;Felipe Araujo Moura;132;2024
2024132012;Fernanda Pereira Souza;132;2024
2024132013;Gabriela Fernandes Monteiro;132;2024
2024132014;Gustavo Costa Rodrigues;132;2024
2024132015;Helena Rodrigues Lima;132;2024
2024132016;Henrique Carvalho Campos;132;2024
2024132017;Igor Almeida Carvalho;132;2024
2024132018;Isabela Gomes Silva;132;2024
2024132019;Joao Martins Souza;132;2024
2024132020;Juliana Nascimento Rocha;132;2024
2024132021;Kamila Rocha Rodrigues;132;2024
2024132022;Leandro Lima Barbosa;132;2024
2024132023;Lucas Ribeiro Lima;132;2024
2024132024;Mariana Alves Carvalho;132;2024
2024132025;Milena Araujo Moura;132;2024
2024132026;Natanael Fernandes Monteiro;132;2024
2024132027;Nicolas Barbosa Rocha;132;2024
2024132028;Olivia Melo Barbosa;132;2024
2024132029;Paulo Freitas Moura;132;2024
2024132030;Priscila Carvalho Campos;132;2024
2024132031;Quezia Moura Monteiro;132;2024
2024132032;Rafael Teixeira Campos;132;2024
2024132033;Renato Gomes Silva;132;2024
2024132034;Sabrina Correia Silva;132;2024
2024132035;Tatiane Martins Souza;132;2024
2024132036;Tiago Monteiro Souza;132;2024
2024132037;Ursula Cardoso Rodrigues;132;2024
2024132038;Vitor Batista Lima;132;2024
2024132039;Wesley Campos Carvalho;132;2024
2024132040;Yasmin Mendes Rocha;132;2024
2024211001;Amanda Pinto Barbosa;211;2024
2024211002;Ana Costa Rodrigues;211;2024
2024211003;Beatriz Silva Moura;211;2024
2024211004;Bruno Rodrigues Lima;211;2024
2024211005;Caio Santos Monteiro;211;2024
2024211006;Carla Almeida Carvalho;211;2024
2024211007;Daniel Nascimento Rocha;211;2024
2024211008;Diego Oliveira Campos;211;2024
2024211009;Eduarda Lima Barbosa;211;2024
2024211010;Elisa Souza Silva;211;2024
2024211011;Felipe Araujo Moura;211;2024
2024211012;Fernanda Pereira Souza;211;2024
2024211013;Gabriela Fernandes Monteiro;211;2024
2024211014;Gustavo Costa Rodrigues;211;2024
2024211015;Helena Rodrigues Lima;211;2024
2024211016;Henrique Carvalho Campos;211;2024
2024211017;Igor Almeida Carvalho;211;2024
2024211018;Isabela Gomes Silva;211;2024
2024211019;Joao Martins Souza;211;2024
2024211020;Juliana Nascimento Rocha;211;2024
2024211021;Kamila Rocha Rodrigues;211;2024
2024211022;Leandro Lima Barbosa;211;2024
2024211023;Lucas Ribeiro Lima;211;2024
2024211024;Mariana Alves Carvalho;211;2024
2024211025;Milena Araujo Moura;211;2024
2024211026;Natanael Fernandes Monteiro;211;2024
2024211027;Nicolas Barbosa Rocha;211;2024
2024211028;Olivia Melo Barbosa;211;2024
2024211029;Paulo Freitas Moura;211;2024
2024211030;Priscila Carvalho Campos;211;2024
2024211031;Quezia Moura Monteiro;211;2024
2024211032;Rafael Teixeira Campos;211;2024
2024211033;Renato Gomes Silva;211;2024
2024211034;Sabrina Correia Silva;211;2024
2024211035;Tatiane Martins Souza;211;2024
2024211036;Tiago Monteiro Souza;211;2024
2024211037;Ursula Cardoso Rodrigues;211;2024
2024211038;Vitor Batista Lima;211;2024
2024211039;Wesley Campos Carvalho;211;2024
2024211040;Yasmin Mendes Rocha;211;2024
2024212001;Amanda Pinto Barbosa;212;2024
2024212002;Ana Costa Rodrigues;212;2024
2024212003;Beatriz Silva Moura;212;2024
2024212004;Bruno Rodrigues Lima;212;2024
2024212005;Caio Santos Monteiro;212;2024
2024212006;Carla Almeida Carvalho;212;2024
2024212007;Daniel Nascimento Rocha;212;2024
2024212008;Diego Oliveira Campos;212;2024
2024212009;Eduarda Lima Barbosa;212;2024
2024212010;Elisa Souza Silva;212;2024
2024212011;Felipe Araujo Moura;212;2024
2024212012;Fernanda Pereira Souza;212;2024
2024212013;Gabriela Fernandes Monteiro;212;2024
2024212014;Gustavo Costa Rodrigues;212;2024
2024212015;Helena Rodrigues Lima;212;2024
2024212016;Henrique Carvalho Campos;212;2024
2024212017;Igor Almeida Carvalho;212;2024
2024212018;Isabela Gomes Silva;212;2024
2024212019;Joao Martins Souza;212;2024
2024212020;Juliana Nascimento Rocha;212;2024
2024212021;Kamila Rocha Rodrigues;212;2024
2024212022;Leandro Lima Barbosa;212;2024
2024212023;Lucas Ribeiro Lima;212;2024
2024212024;Mariana Alves Carvalho;212;2024
2024212025;Milena Araujo Moura;212;2024
2024212026;Natanael Fernandes Monteiro;212;2024
2024212027;Nicolas Barbosa Rocha;212;2024
2024212028;Olivia Melo Barbosa;212;2024
2024212029;Paulo Freitas Moura;212;2024
2024212030;Priscila Carvalho Campos;212;2024
2024212031;Quezia Moura Monteiro;212;2024
2024212032;Rafael Teixeira Campos;212;2024
2024212033;Renato Gomes Silva;212;2024
2024212034;Sabrina Correia Silva;212;2024
2024212035;Tatiane Martins Souza;212;2024
2024212036;Tiago Monteiro Souza;212;2024
2024212037;Ursula Cardoso Rodrigues;212;2024
2024212038;Vitor Batista Lima;212;2024
2024212039;Wesley Campos Carvalho;212;2024
2024212040;Yasmin Mendes Rocha;212;2024
2024213001;Amanda Silva Melo;213;2024
2024213002;Ana Rodrigues Almeida;213;2024
2024213003;Beatriz Santos Teixeira;213;2024
2024213004;Bruno Almeida Araujo;213;2024
2024213005;Caio Oliveira Cardoso;213;2024
2024213006;Carla Nascimento Gomes;213;2024
2024213007;Daniel Lima Ribeiro;213;2024
2024213008;Diego Souza Mendes;213;2024
2024213009;Eduarda Araujo Melo;213;2024
2024213010;Elisa Pereira Santos;213;2024
2024213011;Felipe Fernandes Teixeira;213;2024
2024213012;Fernanda Costa Pereira;213;2024
2024213013;Gabriela Carvalho Cardoso;213;2024
2024213014;Gustavo Rodrigues Almeida;213;2024
2024213015;Helena Almeida Araujo;213;2024
2024213016;Henrique Gomes Mendes;213;2024
2024213017;Igor Nascimento Gomes;213;2024
2024213018;Isabela Martins Santos;213;2024
2024213019;Joao Rocha Pereira;213;2024
2024213020;Juliana Lima Ribeiro;213;2024
2024213021;Kamila Ribeiro Almeida;213;2024
2024213022;Leandro Araujo Melo;213;2024
2024213023;Lucas Alves Araujo;213;2024
2024213024;Mariana Barbosa Gomes;213;2024
2024213025;Milena Fernandes Teixeira;213;2024
2024213026;Natanael Carvalho Cardoso;213;2024
2024213027;Nicolas Melo Ribeiro;213;2024
2024213028;Olivia Freitas Melo;213;2024
2024213029;Paulo Moura Teixeira;213;2024
2024213030;Priscila Gomes Mendes;213;2024
2024213031;Quezia Teixeira Cardoso;213;2024
2024213032;Rafael Correia Mendes;213;2024
2024213033;Renato Martins Santos;213;2024
2024213034;Sabrina Monteiro Santos;213;2024
2024213035;Tatiane Rocha Pereira;213;2024
2024213036;Tiago Cardoso Pereira;213;2024
2024213037;Ursula Batista Almeida;213;2024
2024213038;Vitor Campos Araujo;213;2024
2024213039;Wesley Mendes Gomes;213;2024
2024213040;Yasmin Pinto Ribeiro;213;2024
2024214001;Amanda Silva Melo;214;2024
2024214002;Ana Rodrigues Almeida;214;2024
2024214003;Beatriz Santos Teixeira;214;2024
2024214004;Bruno Almeida Araujo;214;2024
2024214005;Caio Oliveira Cardoso;214;2024
2024214006;Carla Nascimento Gomes;214;2024
2024214007;Daniel Lima Ribeiro;214;2024
2024214008;Diego Souza Mendes;214;2024
2024214009;Eduarda Araujo Melo;214;2024
2024214010;Elisa Pereira Santos;214;2024
2024214011;Felipe Fernandes Teixeira;214;2024
2024214012;Fernanda Costa Pereira;214;2024
2024214013;Gabriela Carvalho Cardoso;214;2024
2024214014;Gustavo Rodrigues Almeida;214;2024
2024214015;Helena Almeida Araujo;214;2024
2024214016;Henrique Gomes Mendes;214;2024
2024214017;Igor Nascimento Gomes;214;2024
2024214018;Isabela Martins Santos;214;2024
2024214019;Joao Rocha Pereira;214;2024
2024214020;Juliana Lima Ribeiro;214;2024
2024214021;Kamila Ribeiro Almeida;214;2024
2024214022;Leandro Araujo Melo;214;2024
2024214023;Lucas Alves Araujo;214;2024
2024214024;Mariana Barbosa Gomes;214;2024
2024214025;Milena Fernandes Teixeira;214;2024
2024214026;Natanael Carvalho Cardoso;214;2024
2024214027;Nicolas Melo Ribeiro;214;2024
2024214028;Olivia Freitas Melo;214;2024
2024214029;Paulo Moura Teixeira;214;2024
2024214030;Priscila Gomes Mendes;214;2024
2024214031;Quezia Teixeira Cardoso;214;2024
2024214032;Rafael Correia Mendes;214;2024
2024214033;Renato Martins Santos;214;2024
2024214034;Sabrina Monteiro Santos;214;2024
2024214035;Tatiane Rocha Pereira;214;2024
2024214036;Tiago Cardoso Pereira;214;2024
2024214037;Ursula Batista Almeida;214;2024
2024214038;Vitor Campos Araujo;214;2024
2024214039;Wesley Mendes Gomes;214;2024
2024214040;Yasmin Pinto Ribeiro;214;2024
2024215001;Amanda Silva Melo;215;2024
2024215002;Ana Rodrigues Almeida;215;2024
2024215003;Beatriz Santos Teixeira;215;2024
2024215004;Bruno Almeida Araujo;215;2024
2024215005;Caio Oliveira Cardoso;215;2024
2024215006;Carla Nascimento Gomes;215;2024
2024215007;Daniel Lima Ribeiro;215;2024
2024215008;Diego Souza Mendes;215;2024
2024215009;Eduarda Araujo Melo;215;2024
2024215010;Elisa Pereira Santos;215;2024
2024215011;Felipe Fernandes Teixeira;215;2024
2024215012;Fernanda Costa Pereira;215;2024
2024215013;Gabriela Carvalho Cardoso;215;2024
2024215014;Gustavo Rodrigues Almeida;215;2024
2024215015;Helena Almeida Araujo;215;2024
2024215016;Henrique Gomes Mendes;215;2024
2024215017;Igor Nascimento Gomes;215;2024
2024215018;Isabela Martins Santos;215;2024
2024215019;Joao Rocha Pereira;215;2024
2024215020;Juliana Lima Ribeiro;215;2024
2024215021;Kamila Ribeiro Almeida;215;2024
2024215022;Leandro Araujo Melo;215;2024
2024215023;Lucas Alves Araujo;215;2024
2024215024;Mariana Barbosa Gomes;215;2024
2024215025;Milena Fernandes Teixeira;215;2024
2024215026;Natanael Carvalho Cardoso;215;2024
2024215027;Nicolas Melo Ribeiro;215;2024
2024215028;Olivia Freitas Melo;215;2024
2024215029;Paulo Moura Teixeira;215;2024
2024215030;Priscila Gomes Mendes;215;2024
2024215031;Quezia Teixeira Cardoso;215;2024
2024215032;Rafael Correia Mendes;215;2024
2024215033;Renato Martins Santos;215;2024
2024215034;Sabrina Monteiro Santos;215;2024
2024215035;Tatiane Rocha Pereira;215;2024
2024215036;Tiago Cardoso Pereira;215;2024
2024215037;Ursula Batista Almeida;215;2024
2024215038;Vitor Campos Araujo;215;2024
2024215039;Wesley Mendes Gomes;215;2024
2024215040;Yasmin Pinto Ribeiro;215;2024
2024216001;Amanda Silva Melo;216;2024
2024216002;Ana Rodrigues Almeida;216;2024
2024216003;Beatriz Santos Teixeira;216;2024
2024216004;Bruno Almeida Araujo;216;2024
2024216005;Caio Oliveira Cardoso;216;2024
2024216006;Carla Nascimento Gomes;216;2024
2024216007;Daniel Lima Ribeiro;216;2024
2024216008;Diego Souza Mendes;216;2024
2024216009;Eduarda Araujo Melo;216;2024
2024216010;Elisa Pereira Santos;216;2024
2024216011;Felipe Fernandes Teixeira;216;2024
2024216012;Fernanda Costa Pereira;216;2024
2024216013;Gabriela Carvalho Cardoso;216;2024
2024216014;Gustavo Rodrigues Almeida;216;2024
2024216015;Helena Almeida Araujo;216;2024
2024216016;Henrique Gomes Mendes;216;2024
2024216017;Igor Nascimento Gomes;216;2024
2024216018;Isabela Martins Santos;216;2024
2024216019;Joao Rocha Pereira;216;2024
2024216020;Juliana Lima Ribeiro;216;2024
2024216021;Kamila Ribeiro Almeida;216;2024
2024216022;Leandro Araujo Melo;216;2024
2024216023;Lucas Alves Araujo;216;2024
2024216024;Mariana Barbosa Gomes;216;2024
2024216025;Milena Fernandes Teixeira;216;2024
2024216026;Natanael Carvalho Cardoso;216;2024
2024216027;Nicolas Melo Ribeiro;216;2024
2024216028;Olivia Freitas Melo;216;2024
2024216029;Paulo Moura Teixeira;216;2024
2024216030;Priscila Gomes Mendes;216;2024
2024216031;Quezia Teixeira Cardoso;216;2024
2024216032;Rafael Correia Mendes;216;2024
2024216033;Renato Martins Santos;216;2024
2024216034;Sabrina Monteiro Santos;216;2024
2024216035;Tatiane Rocha Pereira;216;2024
2024216036;Tiago Cardoso Pereira;216;2024
2024216037;Ursula Batista Almeida;216;2024
2024216038;Vitor Campos Araujo;216;2024
2024216039;Wesley Mendes Gomes;216;2024
2024216040;Yasmin Pinto Ribeiro;216;2024
2024217001;Amanda Pinto Barbosa;217;2024
2024217002;Ana Costa Rodrigues;217;2024
2024217003;Beatriz Silva Moura;217;2024
2024217004;Bruno Rodrigues Lima;217;2024
2024217005;Caio Santos Monteiro;217;2024
2024217006;Carla Almeida Carvalho;217;2024
2024217007;Daniel Nascimento Rocha;217;2024
2024217008;Diego Oliveira Campos;217;2024
2024217009;Eduarda Lima Barbosa;217;2024
2024217010;Elisa Souza Silva;217;2024
2024217011;Felipe Araujo Moura;217;2024
2024217012;Fernanda Pereira Souza;217;2024
2024217013;Gabriela Fernandes Monteiro;217;2024
2024217014;Gustavo Costa Rodrigues;217;2024
2024217015;Helena Rodrigues Lima;217;2024
2024217016;Henrique Carvalho Campos;217;2024
2024217017;Igor Almeida Carvalho;217;2024
2024217018;Isabela Gomes Silva;217;2024
2024217019;Joao Martins Souza;217;2024
2024217020;Juliana Nascimento Rocha;217;2024
2024217021;Kamila Rocha Rodrigues;217;2024
2024217022;Leandro Lima Barbosa;217;2024
2024217023;Lucas Ribeiro Lima;217;2024
2024217024;Mariana Alves Carvalho;217;2024
2024217025;Milena Araujo Moura;217;2024
2024217026;Natanael Fernandes Monteiro;217;2024
2024217027;Nicolas Barbosa Rocha;217;2024
2024217028;Olivia Melo Barbosa;217;2024
2024217029;Paulo Freitas Moura;217;2024
2024217030;Priscila Carvalho Campos;217;2024
2024217031;Quezia Moura Monteiro;217;2024
2024217032;Rafael Teixeira Campos;217;2024
2024217033;Renato Gomes Silva;217;2024
2024217034;Sabrina Correia Silva;217;2024
2024217035;Tatiane Martins Souza;217;2024
2024217036;Tiago Monteiro Souza;217;2024
2024217037;Ursula Cardoso Rodrigues;217;2024
2024217038;Vitor Batista Lima;217;2024
2024217039;Wesley Campos Carvalho;217;2024
2024217040;Yasmin Mendes Rocha;217;2024
2024311001;Amanda Pinto Barbosa;311;2024
2024311002;Ana Costa Rodrigues;311;2024
2024311003;Beatriz Silva Moura;311;2024
2024311004;Bruno Rodrigues Lima;311;2024
2024311005;Caio Santos Monteiro;311;2024
2024311006;Carla Almeida Carvalho;311;2024
2024311007;Daniel Nascimento Rocha;311;2024
2024311008;Diego Oliveira Campos;311;2024
